約正,iok-cheng3
么孔,io-khang
約號頭,iok-ho7-thau5
育囝,io-kiaⁿ2
育囝母,io-kiaⁿ2-bu2
腰巾,io-kin
約字,iok-ji7
約日,iok-jit8
約看,iok-khoaⁿ3
約期,iok-ki5
約其略,iok-ki5-liok8
約略,iok-liok8
約量,iok-liong7
約覓,iok-mai7
約時,iok-si5
約首,iok-siu2
約束,iok-sok
約書,iok-su
腰骨,io-kut
腰內肉,io-lai7-bah
育奶,io-lin
么六,io-liok8
育籃,io-na5
殃,iang
央,iang
養,iang2
勇,iong2
勇馬,iong2-be2
勇猛,iong2-beng2
養母,iong2-bu2
養濟院,iong2-che3-iⁿ7
養靜,iong2-cheng7
養蠶,iong2-chham5
養親,iong2-chhin
勇將,iong2-chiong3
湧泉,iong2-choaⁿ5
勇壯,iong2-chong3
養子,iong2-chu2
養子緣組屆,iong2-chu2-ian5-cho͘-kai3
勇漢,iong2-han3
養閑,iong2-han5
養魚池,iong2-hi5-ti5
擁護,iong3-ho͘7
養育,iong2-iok8
勇勇健健,iong2-iong2 kiaⁿ7-kiaⁿ7
養兒,iong2-ji5
養家,iong2-ka
勇胛,iong2-kah
勇敢,iong2-kam2
養雞,iong2-ke
勇氣,iong2-khi3
養氣,iong2-khi3
勇健,iong2-kiaⁿ7
勇健健,iong2-kian7-kian7
養軍,iong2-kun
勇人,iong2-lang5
勇龍龍,iong2-leng5-leng5
養廉,iong2-liam5
養老,iong2-lo2
養老銀,iong2-lo2-gun5
養女,iong2-lu2
勇往,iong2-ong2
勇旺,iong2-ong7
養父,iong2-hu7
養兵,iong2-peng
養蜂,iong2-phang
養婢,iong2-pi7
養病,iong2-piⁿ7
養病,iang2-peⁿ7
養病,iong2-peng7
養生,iong2-seng
養成,iong2-seng5
養生池,iong2-seng-ti5
養生堂,iong2-seng-tong5
養贍,iong2-siam7
養贍租,iong2-siam7-cho͘
養贍資,iong2-siam7-chu
養贍銀,iong2-siam7-gin5
養心神詩,iong2-sim-sin5-si
養神,iong2-sin5
勇士,iong2-su7
勇底,iong2-te2
養豬,iong2-tu
映日,iong3-jit8
映日果,iong3-jit8-ko2
映山紅,iong3-soaⁿ-ang5
容,iong5
羊,iang5
陽,iang5
揚名,iong5-beng5
揚眉吐氣,iong5-bi5 tho͘3-khi3
庸民,iong5-bin5
陽物,iong5-but8
庸才,iong5-chai5
榕樹,iong5-chhiu7
陽春,iong5-chhun
陽春核,iong5-chhun-hut8
庸眾,iong5-chiong3
楊子江,iong5-chu2-kang
陽月,iong5-goat8
庸愚,iong5-gu5
洋銀,iong5-gun5
陽花水性,iong5-hoa chui2-seng3
陽奉陰違,iong5-hong7 im-ui5
庸夫俗子,iong5-hu siok8-chu2
庸醫,iong5-i
容易,iong5-i7
洋煙,iong5-ian
揚音機,iong5-im-ki
庸庸,iong5-iong5
揚揚得意,iong5-iong5 tek-i3
陽字,iong5-ji7
容忍,iong5-jim2
洋人,iong5-jin5
庸人,iong5-jin5
傭人,iong5-jin5
羊角風,iong5-kak-hong
陽間,iong5--kan
陽癇,iong5-kan2
陽起石,iong5-khi2-chioh8
陽氣,iong5-khi3
揚氣,iong5-khi3
佯狂,iong5-kong5
陽居,iong5-ku
陽具,iong5-ku7
楊貴妃,iong5-kui3-hui
容納,iong5-lap8
陽曆,iong5-lek8
容量,iong5-liong7
楊柳,iong5-liu2
楊柳腰,iong5-liu2-io
容貌,iong5-mau7
楊梅天疱,iong5-mui5 thian-phau3
傭員,iong5-oan5
揚派,iong5-phai3
蓉pho,iong5-pho
傭僕,iong5-pok8
佯善,iong5-sian7
庸俗,iong5-siok8
庸常,iong5-siong5
陽壽,iong5-siu7
陽電,iong5-tian7
容允,eng5-un2
用,eng7
用工,eng7-kang
用具,iong7-ku7
用度,iong7-to͘7
雍正,iong-cheng3
央情,iong-cheng5
癰疽,eng-chu
央教,iong-kah
么五,io-ngo͘2
央三託四,iong-saⁿ thok-si3
央託,iang-thok
腰牌,io-pai5
腰包,io-pau
腰邊,io-piⁿ
腰袋,io-te7
腰桶,io-thang2
腰刀,io-to
腰帶,io-toa3
腰肚,io-to͘2
腰肚帕,io-to͘2-phe3
ip,ip
邑,ip
ip,ip
揖,ip
ip,ip
ip仔,ip-a2
衣包,i-pau
醫病,ui-peⁿ7
衣缽,i-poah
衣不格,i-put-kek
醫生,i-seng
醫生館,i-seng-koan2
醫死,i-si2
以時制宜,i-si5 che3-gi5
依時行情,i-si5 hang5-cheng5
衣食,i-sit8
衣食住,i-sit8-chu7
衣收裙,i-siu-kun5
衣箱,i-siuⁿ
醫師,i-su
醫士,i-su7
醫術,i-sut8
壹,it
乙,it
憶,it
一,it
一後,it-au7
乙卯,it-bau2
一尾,it-be2
一尾後,it-be2-au7
一命,it-beng7
乙未,it-bi7
一味,it-bi7
一目,it-bok8
一網打盡,it-bong2 taⁿ2-chin7
一望無際,it-bong7 bu5-che3
一無所有,it-bu5 so͘2-iu2
一門,it-bun5
一文,it-bun5
一物,it-but8
一十,it-chap8
一齊,it-che5
一妻,it-chhe
一切,it-chhe3
一笑,it-chhiau3
一唱,it-chhiong3
一七如七,it-chhit ju5-chhit
一手販賣,it-chhiu2 hoan3-be7
一寸,it-chhun3
一--者....二--者,it--chia2....ji7--chia2
一食二穿三清--閒,it-chiah8 ji7-chheng7 saⁿ-chheng--eng5
一剪梅,it-chian2-mui5
一戰,it-chian3
一錢,it-chian5
一賤,it-chian7
一進一退,it-chin3 it-the3
一盡,it-chin7
一種,it-chiong2
一將功成,it-chiong3 kong-seng5
一週,it-chiu
一週年,it-chiu-ni5
一宗,it-chong
一應,it-eng3
一榮一落,it-eng5 it-lok8
一藝,it-ge7
一言,it-gian5
一gio5二同年,it-gio5-ji7-tang5-ni5
一牛,it-ngiu5
一誤,it-go͘7
一五二貫七,it-go͘7 ji7-kng3-chhit
一五一十,it-go͘7 it-chap8
一隅,it-gu5
乙亥,it-hai7
一合一離,it-hap8 it-li7
一系,it-he7
一絃琴,it-hian5-khim5
一向,it-hiong3
一毫,it-ho5
一番,it-hoan
益發,it-hoat
一呼百諾,it-ho͘ pek-lok8
一副,it-hu3
一夫一妻,it-hu it-chhe
一夫一婦,it-hu it-hu7
一虛一實,it-hu it-sit8
一虛百虛,it-hu pek-hu
一意,it-i3
醫治,i-ti7
一夜,it-ia7
一夜妻,it-ia7-chhe
一飲一啄,it-im2 it-tok
一一,it-it
一一如一,it-it ju5-it
乙酉,it-iu2
一樣,it-iuⁿ7
一而再再而三,it-ji5-chai3 chai3-ji5-sam
一字,it-ji7
一--字,it--ji7
一--字眉,it--ji7-bai5
一二十,it-ji7-chap8
一二如二,it-ji7 ju5-ji7
一廿,it-jiap8
一人,it-jin5
一日,it-jit8
一家,it-ka
一計,it-ke3
一肩,it-keng
一概,it-khai3
一牽成二好運三才情,it-khan-seng5-ji7-ho2-un7-saⁿ-chai5-cheng5
一刻,it-khek
一騎,it-khi5
一犬吠形,it-khian2 hui7-heng5
一腳,it-khiok
一攫千金,it-khiok chhian-kim
乙科生,it-kho-seng
一口兩舌,it-kho͘2 liong2-siat8
一去不回頭,it-khu3 put-hoe5-thau5
一紀,it-ki2
一兼二顧,it-kiam ji7-ko͘3
一枝香,it-ki-hiong
一更,it-kiⁿ
一九如九,it-kiu2 ju5-kiu2
一九扣,it-kiu2-khau3
一九五租,it-kiu2-ngo͘2-cho͘
一個,it-ko3
一個人,it-ko3-jin5
一高一低,it-koan5 it-ke7
一決,it-koat
一舉,it-ki2
一舉薦二運氣三本事,it-ku2-chian3 ji7-un7-khi3 saⁿ-pun2-su7
一舉二運三本事,it-ku2 ji7-un7 saⁿ-pun2-su7
一歸,it-kui
一--來,it--lai5
一來一往,it-lai5 it-ong2
一來二去,it-lai5 ji7-khi3
一覽表,it-lam2-piau2
一力,it-lek8
一理,it-li2
一利,it-li7
一利一害,it-li7 it-hai7
一念,it-liam7
一粒萬倍,it-liap8 ban7-poe7
一粒一,it-liap8-it
一-六,it-liok8
一六如六,it-liok8 ju5-liok8
一流sui2,it-liu5-sui2
一諾千金,it-lok8 chhian-kim
一路,it-lo͘7
一路尾,it-lo͘7-be2
一路一概,it-lo͘7 it-khai3
一諾對狀,it-lok8 tui3-chong7
一雷天下響,it-lui5 thian-ha7-hiang2
一律,it-lut8
一馬,it-ma2
一毛不拔,it-mo͘5 put-poat8
一五,it-ngo͘2
一ngo͘2二hang鯊三鯧四馬鮫,it-ngo͘2 ji7-hang-soa saⁿ-chhiuⁿ si3-be2-ka
一五如五,it-ngo͘2 ju5-ngo͘2
乙午甲未,it-go͘7 kah-bi7
一把抓,it-pa2-choa
一般,it-poaⁿ
一板香,it-pan2-hiong
一八如八,it-pat ju5-pat
一八五租,it-pat-ngo͘2-cho͘
一品,it-phin2
一品燕窩,it-phin2 ian3-o
一品豆腐,it-phin2 tau7-hu7
一遍,it-pian3
一表,it-piau2
一悲一喜,it-pi it-hi2
一顰一笑,it-pin5 it-chhio3
一筆,it-pit
一筆虎,it-pit-ho͘2
一報,it-po3
一榜,it-pong2
一本萬利,it-pun2 ban7-li7
一三如三,it-sam ju5-sam
一三五不論,it-sam-ngo͘2 put-lun7
一世,it-se3
一席,it-sek8
一夕,it-sek8
一生,it-seng
一盛一衰,it-seng7 it-soe
一時,it-si5
一視同仁,it-si7 tong5-jin5
一瀉千里,it-sia3 chhian-li2
一絲一毫,it-si it-ho5
一心,it-sim
一審,it-sim2
一身,it-sin
一神教,it-sin5-kau3
一伸一縮,it-sin it-siok
一上一下,it-siong7 it-ha7
一觴一詠,it-siong it-eng7
一失,it-sit
一食,it-sit8
一實百實,it-sit8 pek-sit8
一soh8,it-soh8
一掃空,it-so͘2-khong
一書,it-su
一四如四,it-su3 ju5-su3
乙巳,it-su7
逸事,it8-su7
一樹陰,it-su7-im
一樹百穫,it-su7 pek-hek8
一代,it-tai7
一旦,it-tan3
一等,it-teng2
一等卒,it-teng2-chut
一等一,it-teng2-it
一等客,it-teng2-kheh
一定,it-teng7
一体,it-the2
一天萬乘,it-thian ban7-seng7
一天四海,it-thian su3-hai2
乙丑,it-thiu2
一團,it-thoan5
一統,it-thong2
一槌,it-thui5
一致,it-ti3
一點紅,it-tiam2-hong5
一朝,it-tiau
一朝,it-tiau5
一條根,it-tiau5-kun
一條龍,it-tiau5-liong5
一條身,it-tiau5-sin
一朝一夕,it-tiau it-sek8
憶著,it-tioh8
一丈紅,it-tiong7-hong5
一張一弛,it-tiong it-si2
一知半解,it-ti poan3-kai2
一直,it-tit8
一得一失,it-tek it-sit
一晝一夜,it-tiu3 it-ia7
一刀,it-to
一道,it-to7
一端,it-toan
一同,it-tong5
一動一靜,it-tong7 it-cheng7
一途,it-to͘5
釉,iu
憂,iu
友,iu2
有,iu2
酉,iu2
誘,iu2
友愛,iu2-ai3
有名,iu2-beng5
有望,iu2-bong7
有無,iu2-bu5
有財,iu2-chai5
友情,iu2-cheng5
有趣,iu2-chhu3
有志,iu2-chi3
有志者,iu2-chi3-chia2
有錢,iu2-chiⁿ5
有罪,iu2-choe7
有子,iu2-chu2
有益,iu2-ek
有應,iu2-eng3
有應公,iu2-eng-kong
有應公廟,iu2-eng-kong-bio7
有應公宮,iu2-eng-kong-keng
有應公牌,iu2-eng-kong-pai5
有應媽,iu2-eng-ma2
有眼,iu2-gan2
有眼無珠,iu2-gan2 bo5-chu
有眼不識泰山,iu2-gan2 put-sek thai3-san
酉月,iu2-geh8
友誼,iu2-gi7
有害,iu2-hai7
有限,iu2-han7
有限責任,iu2-han7 chek-jim7
有限公司,iu2-han7 kong-si
有合,iu2-hap8
有孝,iu2-hau3
誘惑,iu2-hek8
有形,iu2-heng5
有形頭,iu2-heng5-thau5
有幸,iu2-heng7
有福,iu2-hok
有虛無實,iu2-hu bu5-sit8
有夫姦,iu2-hu-kan
有意,iu2-i3
有緣,iu2-ian5
有因,iu2-in
有孕,iu2-in7
有勇無謀,iu2-iong2 bu5-bo͘5
有用,iu2-iong7
有可無不可,iu2-kho2-bu5-put-kho2
有愧,iu2-khui3
有機,iu2-ki
有期,iu2-ki5
有其處,iu2-ki5-chhu3
有其名無其實,iu2-ki5-mia5-bu5-ki5-sit8
有期徒刑,iu2-ki5-to͘5-heng5
有機物,iu2-ki-but8
有求必應,iu2-kiu5 pit-eng3
有過,iu2-ko3
誘拐,iu2-koai2
有功,iu2-kong
有來有往,iu2-lai5 iu2-ong2
有力者,iu2-lek8-chia2
有理,u7-li2
有利,iu2-li7
有路,iu2-lo͘7
有名,iu2-mia5
友邦,iu2-pang
有本說來,iu2-pun2 soat-lai5
有山,iu2-san
誘殺,iu2-sat
有勢,iu2-se3
有成,iu2-seng5
有始,iu2-si2
酉時,iu2-si5
有麝,iu2-sia7
有司官,iu2-su-koaⁿ
有所貪,iu2-so͘2-tham
有數,iu2-so͘3
有司,iu2-si
有損,iu2-sun2
有田,iu2-tian5
有條有段,iu2-tiau5 iu2-toaⁿ7
友道,iu2-to7
有餘,iu2-u5
有為,iu2-ui5
有恩,iu2-un
幼,iu3
幼肉,iu3-bah
幼末,iu3-boah8
幼抹抹,iu3-boah-boah
幼bong5-bong5,iu3-bong5-bong5
幼but-but,iu3-but-but
幼吹,iu3-chhe
幼嫩,iu3-chiⁿ2
幼石,iu3-chioh8
幼孝,iu3-ha3
幼孩,iu3-hai5
幼學,iu3-hak8
幼蝦仔,iu3-he5-a2
幼魚,iu3-hi5
幼葉,iu3-hioh8
幼香,iu3-hiuⁿ
幼花,iu3-hoe
幼貨,iu3-hoe3
幼灰灰,iu3-hu-hu
幼磁,iu3-hui5
幼粉粉,iu3-hun2-hun2
幼幼,iu3-iu3
幼兒,iu3-ji5
幼字,iu3-ji7
幼膩,iu3-ji7
幼腳,iu3-kha
幼腳,iu3-kha
幼結,iu3-kiat
幼骨,iu3-kut
幼年,iu3-lian5
幼粒物,iu3-liap8-mngh8
幼路,iu3-lo͘7
幼毛雞,iu3-mng5-koe
幼籃,iu3-na5
幼軟,iu3-nng2
幼軟軟,iu3-nng2-nng2
幼碗,iu3-oaⁿ2
幼皮薄面,iu3-phe5 poh8-bin7
幼甓,iu3-phiah
幼布,iu3-po͘3
幼肥,iu3-pui5
幼屑屑,iu3-seh-seh
幼色冬真任皆才捌欠臺,iu3-sek-tang-chin-jim5-kai-chai5-piat-khiam3-tai5
幼聲,iu3-siaⁿ
幼消,iu3-siau
幼秀,iu3-siu3
幼砂,iu3-soa
幼線,iu3-soaⁿ3
幼細,iu3-soe3
幼屑屑,iu3-sut-sut
幼筒,iu3-tang5
幼茶,iu3-te5
幼丁,iu3-teng
幼稚,iu3-ti7
幼稚園,iu3-ti7-hng5
幼點,iu3-tiam2
幼刀石,iu3-to-chioh8
幼童,iu3-tong5
游,iu5
由,iu5
尤,iu5
油,iu5
遊,iu5
油ai,iu5-ai
油甕,iu5-ang3
油au,iu5-au
油肉,iu5-bah
油味,iu5-bi7
遊民,iu5-bin5
油面,iu5-bin7
油炸,iu5-cha3
由在,iu5-chai7
油棧,iu5-chan3
油渣,iu5-che
郵政局,iu5-cheng3-kiok8
郵政局長,iu5-cheng3 kiok8-tiuⁿ2
郵政桶,iu5-cheng3-thang2
油菜,iu5-chhai3
油漆,iu5-chhat
郵差,iu5-chhe
油車,iu5-chhia
由淺入深,iu5-chhian2 jip8-chhim
油臊,iu5-chho
油車粿,iu5-chhia-ke2
油車粿,iu5-chiah8-ke2
油車粿,iu5-chia3-ke2
油掙,iu5-chiⁿ
油井,iu5-chiⁿ2
油紙,iu5-choa2
油紙雨傘,iu5-choa2-ho͘7-soaⁿ3
油盞,iu5-choaⁿ2
油水,iu5-chui2
油船,iu5-chun5
郵船,iu5-chun5
遊船,iu5-chun5
遊藝,iu5-ge7
猶原,iu5-goan5
猶原,iu-goan5
猶原,iu5-oan5
猶原,iu-oan5
遊海,iu5-hai2
遊學,iu5-hak8
油蚶,iu5-ham
油火,iu5-hoe2
油火錢,iu5-he2-chiⁿ5
油火煙,iu5-he2-ian
遊興,iu5-heng3
遊戲,iu5-hi3
油魚,iu5-hi5
尤魚,iu5-hi5
油靴,iu5-hia
油葉楠,iu5-hioh8-lam5
油葉茶,iu5-hioh8-te5
油葉杜仔,iu5-hioh8-to͘7-a2
油香,iu5-hiuⁿ
油香錢,iu5-hiuⁿ-chiⁿ5
油灰,iu5-hoe
郵匯,iu5-hoe7
遊方,iu5-hong
油瘋,iu5-hong
遊方和尚,iu5-hong he5-siuⁿ7
遊府,iu5-hu2
郵費,iu5-hui3
油iah8,iu5-iah8
郵役,iu5-iah8
油煙,iu5-ian
遊遊,iu5-liu5
悠悠,iu5-iu5
油油,iu5-liu5
油膩,iu5-ji7
油跡,iu5-jiah
羊角,iu5-kak
羊角草,iu5-kak-chhau2
羊角風,iu5-kak-hong
羊角瘋,iu5-kak-hong
羊角豆,iu5-kak-tau7
羊角燈,iu5-kak-teng
油矸,iu5-kan
遊江,iu5-kang
油郊,iu5-kau
油垢,iu5-kau2
油垢hian3,iu5-kau2-hian3
遊擊,iu5-kek
油氣,iu5-khi3
油氣油氣,iu5-khi3 iu5-khi3
遊技場,iu5-ki7-tiuⁿ5
郵寄,iu5-kia3
郵件,iu5-kiaⁿ7
油芥菜,iu5-koa3-chhai3
油罐,iu5-koan3
遊街,iu5-koe
油梏,iu5-kok
油桂,iu5-kui3
油櫃,iu5-kui7
由來,iu5-lai5
遊覽,iu5-lam2
油蘭花,iu5-lan5-hoe
油籠,iu5-lang2
油lap-lap,iu5-lap8-lap8
油漏,iu5-lau7
油綠,iu5-lek8
遊歷,iu5-lek8
油濁,iu5-lo5
油lo7,iu5-lo7
油麻,iu5-moa5
油鞋,iu5-oe5
油畫,iu5-ui7
遊學,iu5-oh8
遊學仙,iu5-oh8-sian
油瓶,iu5-pan5
郵票,iu5-phio3
油粕,iu5-phoh
郵便,iu5-pian7
郵便船,iu5-pian7-chun5
郵便局,iu5-pian7-kiok8
郵便箱,iu5-pian7-siuⁿ
油飯,iu5-png7
油布,iu5-po͘3
油杉,iu5-sam
油衫,iu5-saⁿ
遊山玩水,iu5-san goan2-sui2
遊絲,iu5-si
油勺,iu5-siah8
油松,iu5-chheng5
遊手好閑,iu5-siu2 hoⁿ3-han5
遊賞,iu5-siuⁿ2
遊山,iu5-soaⁿ
遊山彩路,iu5-soaⁿ chhai2-lo͘7
遊說,iu5-soe3
油穌繭,iu5-so͘-kian2
油穌餃,iu5-so͘-kiau2
油穌餅,iu5-so͘-piaⁿ2
油滓,iu5-tak8
油擔,iu5-taⁿ3
油桐,iu5-tong5
油桐樹,iu5-tang5-chhiu7
油tap8-tap8,iu5-tap-tap
油豆,iu5-tau7
油te3-te3,iu5-te3-te3
油茶,iu5-te5
油蹄貓,iu5-te5-niau
油燈,iu5-teng
猷太,iu5-thai3
猷太人,iu5-thai3-lang5
油桶,iu5-thang2
遊天河,iu5-thian-ho5
油蟲,iu5-thiong5
油蟲珠,iu5-thiong5-chu
油湯,iu5-thng
油店,iu5-tiam3
油鼎,iu5-tiaⁿ2
油鼎地獄,iu5-tiaⁿ2 te7-gek8
油綢,iu5-tiu5
猷豫,iu5-i7
賄,iu7
柚,iu7
又,iu7
右,iu7
柚仔,nui7-a2
柚仔米,iu7-a2-bi2
柚仔頭,iu7-a2-thau5
柚仔糖,iu7-a2-thng5
右手,iu7-chhiu2
右眼,iu7-gan2
右府,iu7-hu2
右營,iu7-iaⁿ5
又甘,iu7-kam
又甘命,iu7-kam-mia7
又較,iu7-khah
又啟,iu7-khe2
又koh,iu7-koh
右軍,iu7-kun
右旁,iu7-peng5
柚皮糖,iu7-phe5-thng5
右邊,iu7-pian
右砂,iu7-sa
右哨,iu7-sau3
右相,iu7-siong3
右堂,iu7-tng5
優美,iu-bi2
憂面,iu-bin7
憂悶,iu-bun7
憂愁,iu-chhiu5
優遇,iu-gu7
憂容,iu-iong5
憂容面,iu-iong5-bin7
憂憂,iu-iu
釉釉,iu-liu
幽幽,iu-iu
優裕,iu-ju7
憂憂仔疼,iu-iu-a2 thiaⁿ3
優人,iu-jin5
優柔,iu-jiu5
憂結結,iu-kat-kat
憂苦,iu-kho͘2
憂國,iu-kok
優貢,iu-kong3
優伶,iu-leng5
優劣,iu-loat
憂慮,iu-lu7
憂慮,iu-li7
憂慮,iu-lir7
養,io͘ⁿ
鴦,io͘ⁿ
養,io͘ⁿ2
舀,iuⁿ2
舀,io2
舀,io͘ⁿ2
養肉,iuⁿ2-bah
養母,iuⁿ2-bu2
養飼,iong2-chhi7
養父,iuⁿ2-pe7
舀肥,iuⁿ2-pui5
養媳,iuⁿ2-sek
養成,io͘ⁿ-sio͘ⁿ5
楊,io͘ⁿ5
溶,io͘ⁿ5
羊,io͘ⁿ5
洋,io͘ⁿ5
羊仔,iuⁿ5-a2
羊仔目,iuⁿ5-a2-bak8
羊仔屎,iuⁿ5-a2-sai2
洋紅,iuⁿ5-ang5
羊肉,iuⁿ5-hek8
羊肉包,iuⁿ5-bah-pau
羊目,iuⁿ5-bak8
洋面保險,iuⁿ5-bin7-po2-hiam2
洋文,iuⁿ5-bun5
洋燭,iuⁿ5-chek
羊種仔,iuⁿ5-cheng2-a2
洋菜,iuⁿ5-chhai3
洋蔥,iuⁿ5-chhang
洋蔥雞,iuⁿ5-chhang-ke
洋蔥粿,iuⁿ5-chhang-ke2
溶chhe2-chhe2,iuⁿ5-chhe2-chhe2
洋食,iuⁿ5-chiah8
洋尖黃瓜,iuⁿ5-chiam-ng5-koe
洋酒,iuⁿ5-chiu2
楊州薏麵,iuⁿ5-chiu i3-mi7
洋磚,iuⁿ5-chng
洋紙,iuⁿ5-choa2
洋裝,iuⁿ5-chong
洋船,iuⁿ5-chun5
熔銀,iuⁿ5-gin5
洋行,iuⁿ5-hang5
洋貨,iuⁿ5-hoe3
瘍耳,iuⁿ5-hi7
洋絃琴,iuⁿ5-hian5-khim5
羊眩,iuⁿ5-hin5
楊香,iuⁿ5-hiong
洋香螺,iuⁿ5-hiuⁿ-le5
溶化,iuⁿ5-hoa3
洋灰,iuⁿ5-hoe
洋服,iuⁿ5-hok8
洋服櫥,iuⁿ5-hok8-tu5
羊脯,iuⁿ5-hu2
洋鹽,iuⁿ5-iam5
洋宴,iuⁿ5-ian3
熔鉛,iuⁿ5-ian5
羊胰,iuⁿ5-ih8
洋圓,iuⁿ5-iⁿ5
羊腰,iuⁿ5-io
洋藥,iuⁿ5-ioh8
羊油,iuⁿ5-iu5
溶溶,iuⁿ5-iuⁿ5
洋茸,iuⁿ5-jiong5
羊甘草,iuⁿ5-kam-chhau2
羊kang2,iuⁿ5-kang2
洋狗,iuⁿ5-kau2
洋客,iuⁿ5-kheh
洋琴,iuⁿ5-khim5
洋琴絃,iuⁿ5-khim5-hian5
羊子,iuⁿ5-kiaⁿ2
楊金花,iuⁿ5-kim-hoe
洋菊,iuⁿ5-kiok
羊哥,iuⁿ5-ko
羊糕,iuⁿ5-ko
羊羔,iuⁿ5-ko
羊羔面,iuⁿ5-ko-bin7
羊羔hian3,iuⁿ5-ko-hian3
羊羔裘,iuⁿ5-ko-hiu5
羊羔毛,iuⁿ5-ko-mo͘5
羊公,iuⁿ5-kong
羊公鬚,iuⁿ5-kong-chhiu
羊公hian3,iuⁿ5-kong2-sian3
羊羔袍,iuⁿ5-ko-phau3
羊羔套,iuⁿ5-ko-tho3
洋鼓,iuⁿ5-ko͘2
溶糊糊,iuⁿ5-ko͘5-ko͘5
羊群,iuⁿ5-kun5
洋樓,iuⁿ5-lau5
羊毛,iuⁿ5-mo͘5
羊毛線,iuⁿ5-mng5-soaⁿ3
楊麻,iuⁿ5-moa5
楊麻骨,iuⁿ5-moa5-kut
楊麻索,iuⁿ5-moa5-soh
洋毛菇,iuⁿ5-mo͘5-ko͘
楊梅,iong5-mui5
楊梅症,iuⁿ5-mui5-cheng3
楊梅瘡,iong5-mui5-chhng
洋黃,iuⁿ5-ng5
羊欄,iuⁿ5-noa5
洋鳳梨,iuⁿ5-ong7-lai5
洋鮑,iuⁿ5-pau
洋鮑魚,iuⁿ5-pau-hi5
洋芳草,iuⁿ5-phang-chhau2
羊皮,iuⁿ5-phoe5
羊皮金,iuⁿ5-phe5-kim
羊脾,iuⁿ5-pi5
洋盤,iuⁿ5-poaⁿ5
洋紗,iuⁿ5-se
洋式,iuⁿ5-sek
熔錫,iuⁿ5-siah
洋蔘,iuⁿ5-som
洋商,iuⁿ5-siong
洋食,iuⁿ5-sit8
洋繡球,iuⁿ5-siu3-kiu5
洋線,iuⁿ5-soaⁿ3
洋傘,iuⁿ5-soaⁿ3
洋蘇木,iuⁿ5-so͘-bak8
羊帶草,iuⁿ5-toa3-chhau2
羊帶來,iuⁿ5-tai3-lai5
羊膽,iuⁿ5-taⁿ2
熔銅,iuⁿ5-tang5
洋豆,iuⁿ5-tau7
洋豆雞丁,iuⁿ5-tau7 ke-teng
洋豆山雞,iuⁿ5-tau7 san-ke
洋豆山雞丁,iuⁿ5-tau7 san-ke-teng
洋茶,iuⁿ5-te5
洋燈,iuⁿ5-teng
羊頭,iuⁿ5-thau5
羊頭髓,iuⁿ5-thau5-chhe2
洋天秤,iuⁿ5-thian-pheng5
熔鐵,iuⁿ5-thih
洋鐵,iuⁿ5-thih
溶糖,iuⁿ5-thng5
洋土,iuⁿ5-tho͘5
羊腿,iuⁿ5-thui2
羊寮,iuⁿ5-tiau5
洋刀,iuⁿ5-to
楊桃,iuⁿ5-tho5
楊桃酸,iuⁿ5-to5-sng
洋緞,iuⁿ5-toan7
羊蹄,iuⁿ5-toe5
洋桌,iuⁿ5-toh
樣,io͘ⁿ7
樣式,iuⁿ7-sek
樣相,iuⁿ7-siuⁿ3
優缽曇花,iu-poah-tham5-hoa
優勝旗,iu-seng3-ki5
優勝劣敗,iu-seng3 loat-pai7
優先權,iu-sian-koan5
優等,iu-teng2
優待,iu-thai7
憂頭憂面,iu-thau5 iu-bin7
憂頭結面,iu-thau5 kat-bin7
憂頭苦面,iu-thau5 kho͘2-bin7
憂鬱,iu-ut
仍然,jeng5-jian5
仍舊,jeng5-kiu7
子,ji2
子仔,ji2-a2
兒,ji5
而,ji5
而尾,ji5-boe2
兒菜茶,ji5-chhai3-te5
而且,ji5-chhiaⁿ2
而後,ji5-hio7
而已,ji5-i2
而今,ji5-kim
兒媳,ji5-sek
兒孫,ji5-sun
兒茶,ji5-te5
兒童,ji5-tong5
字,ji7
貳,ji7
二,ji7
餌,ji7
字仔,ji7-a2
貳紅,ji7-ang5
字目,ji7-bak8
字目算,ji7-bak8-sng3
字尾,ji7-boe2
字面,ji7-bin7
字模,ji7-bo͘5
字母,ji7-bo2
二指,ji7-chaiⁿ2
二十,ji7-chap8
二十六七,ji7-chap8-lak8-chhit
二十兩,ji7-chap8-niu2
二十八宿星,ji7-chap8-pat-siu3-chhiⁿ
二十八九,ji7-chap8-poeh-kau2
二十四孝,ji7-chap8-si3-hau3
二十四氣,ji7-chap8-si3-khi3
字猜,ji7-chhai
二彩,ji7-chhai2
二清,ji7-chheng
二深,ji7-chhim
二七八,ji7-chhit-poeh
二手,ji7-chhiu2
二娶,ji7-chhoa7
二--者,ji7--chia2
二槳,ji7-chiuⁿ2
二槽,ji7-cho5
字紙,ji7-choa2
字紙灰,ji7-choa2-hu
字紙籠,ji7-choa2-lang2
字紙爐,ji7-choa2-lo͘5
字紙亭,ji7-choa2-teng5
字眼,ji7-gan2
二月,ji7-geh8
二月二,ji7-geh8-ji7
字義,ji7-gi7
二五銀,ji7-go͘7-gun5
字行,ji7-hang5
二夥,ji7-he2
二形,ji7-heng5
二顯,ji7-hian2
二絃,ji7-hian5
字號,ji7-ho7
字號燈,ji7-ho7-teng
字號透,ji7-ho7-thau3
二凡,ji7-hoan7
字法,ji7-hoat
